"order_no","user_id","withdraw_amount","loan_time","product_name","total_cycle"
"240489813780860969",11922,"3000.00",2022-10-26 07:02:19,银信金（风擎1.0）,1
"240512384295374853",11791,"4000.00",2022-10-26 08:31:56,银信金（风擎1.0）,6
"240775607720480832",12103,"4500.00",2022-10-27 01:57:54,银信金（风擎1.0）,12
"240811639321006137",7194,"1000.00",2022-10-27 04:21:16,银信金（风擎1.0）,12
"240854374442733591",12230,"8000.00",2022-10-27 07:11:50,银信金（风擎1.0）,12
"240859860357484617",11924,"3500.00",2022-10-27 07:32:37,银信金（风擎1.0）,2
"240872347790348321",11629,"1000.00",2022-10-27 08:24:30,银信金（风擎1.0）,6
"240929196526932060",6951,"100.00",2022-10-27 12:08:08,灰度测试,12
"240929524081102858",12211,"6500.00",2022-10-27 12:12:17,银信金（风擎1.0）,6
"241137335213887532",12225,"1000.00",2022-10-28 01:55:11,银信金（风擎1.0）,6
"241151024625225790",11074,"6000.00",2022-10-28 02:49:55,银信金,12
"241196324354134103",11933,"3000.00",2022-10-28 05:49:33,银信金（风擎1.0）,3
"241198654663299149",12336,"3000.00",2022-10-28 05:59:50,银信金（风擎1.0）,12
"241289817990762554",12512,"3000.00",2022-10-28 12:01:07,银信金（风擎1.0）,12
"241500029544697864",12549,"3500.00",2022-10-29 01:56:20,银信金（风擎1.0）,1
"241527445579239487",12336,"5000.00",2022-10-29 03:46:07,银信金（风擎1.0）,12
"241983695303610441",12336,"2000.00",2022-10-30 09:58:42,银信金（风擎1.0）,12
"242213267190190090",11339,"1000.00",2022-10-31 01:10:42,银信金（风擎1.0）,12
"242294800886403110",12855,"3000.00",2022-10-31 06:37:52,银信金（风擎1.0）,3
"242336418423246890",12888,"2000.00",2022-10-31 09:20:09,银信金（风擎1.0）,12
"242582520544235583",12800,"5000.00",2022-11-01 01:37:41,银信金（风擎1.0）,3
"242661485967446028",13006,"3500.00",2022-11-01 06:51:40,银信金（风擎1.0）,3
"242716968782794851",11402,"1000.00",2022-11-01 10:32:05,银信金（风擎1.0）,12
"242729227613507621",6951,"100.00",2022-11-01 11:20:44,灰度测试,6
"242792357299359765",11953,"1000.00",2022-11-01 15:33:38,银信金（风擎1.0）,1
"242949429529808913",12888,"4000.00",2022-11-02 01:56:06,银信金（风擎1.0）,12
"242954100084445195",7194,"1000.00",2022-11-02 02:15:09,银信金（风擎1.0）,12
"243110571644424278",6951,"100.00",2022-11-02 12:36:05,灰度测试,6
"243341086502817796",11860,"2000.00",2022-11-03 03:52:03,银信金（风擎1.0）,1
"243412349111898208",13325,"1000.00",2022-11-03 08:36:12,银信金（风擎1.0）,1
"243442056209502298",13430,"5000.00",2022-11-03 10:33:29,银信金（风擎1.0）,3
"243718959545847843",11629,"1000.00",2022-11-04 04:54:03,银信金（风擎1.0）,12
"243825197529042980",13624,"5000.00",2022-11-04 11:55:54,银信金（风擎1.0）,3
"243860892129824835",13638,"1000.00",2022-11-04 14:17:54,银信金（风擎1.0）,6
"243871942199873631",13638,"1000.00",2022-11-04 15:01:36,银信金（风擎1.0）,6
"243910174639788116",13638,"1000.00",2022-11-04 17:33:20,银信金（风擎1.0）,6
"244032831095967825",13649,"5000.00",2022-11-05 01:43:06,银信金（风擎1.0）,3
"244887058471063569",7714,"3000.00",2022-11-07 10:15:39,银信金（风擎1.0）,12
"244937081003053133",14071,"9000.00",2022-11-07 13:33:48,银信金（风擎1.0）,12
"245138068498157617",13183,"4000.00",2022-11-08 02:53:39,银信金（风擎1.0）,3
"245209032758005807",8936,"1200.00",2022-11-08 07:34:42,银信金（风擎1.0）,12
"245209669486907439",14194,"3500.00",2022-11-08 07:37:20,银信金（风擎1.0）,3
"245257557520814152",14234,"3500.00",2022-11-08 10:47:19,银信金（风擎1.0）,3
"245269041801990207",6951,"100.00",2022-11-08 11:33:02,灰度测试,6
"245489128379125797",11422,"10000.00",2022-11-09 02:08:01,银信金（风擎1.0）,12
"245510409669447761",11714,"3000.00",2022-11-09 03:32:21,银信金（风擎1.0）,3
"245545898447343666",14314,"5000.00",2022-11-09 05:54:15,银信金（风擎1.0）,3
"245641655787589652",8052,"1000.00",2022-11-09 12:14:10,银信金（风擎1.0）,12
"245947368623706134",14541,"10000.00",2022-11-10 08:28:40,银信金（风擎1.0）,12
"246208964369453139",7194,"1000.00",2022-11-11 01:48:19,银信金（风擎1.0）,12
"246321483113173043",14762,"1000.00",2022-11-11 09:15:52,银信金（风擎1.0）,1
"246356140483547142",8936,"1000.00",2022-11-11 11:32:52,银信金（风擎1.0）,6
"246358250247819333",6951,"100.00",2022-11-11 11:41:12,灰度测试,6
"246598651378536449",14845,"1000.00",2022-11-12 03:36:44,银信金（风擎1.0）,1
"246610247815401493",14845,"1000.00",2022-11-12 04:22:49,银信金（风擎1.0）,1
"246611069865431064",14855,"3000.00",2022-11-12 04:27:29,银信金（风擎1.0）,1
"246620209350316056",14501,"3000.00",2022-11-12 05:03:11,银信金（风擎1.0）,1
"246646601798520855",11268,"1000.00",2022-11-12 06:47:10,银信金（风擎1.0）,6
"246686042630000709",14934,"9500.00",2022-11-12 09:24:06,银信金（风擎1.0）,12
"246698564586180642",14943,"3500.00",2022-11-12 10:16:06,银信金（风擎1.0）,1
"246767923702665264",14970,"8000.00",2022-11-12 14:49:48,银信金（风擎1.0）,12
"246976227347402825",14745,"1000.00",2022-11-13 04:36:54,银信金（风擎1.0）,1
"247058823968329779",10151,"1100.00",2022-11-13 10:05:41,银信金（风擎1.0）,12
"247114748343226401",12559,"1000.00",2022-11-13 13:47:29,银信金（风擎1.0）,6
"247147045440327775",13183,"1000.00",2022-11-13 15:55:37,银信金（风擎1.0）,1
"247190415772618839",11953,"1000.00",2022-11-13 18:47:52,银信金（风擎1.0）,1
"247254882682277952",8791,"1500.00",2022-11-13 23:04:15,银信金（风擎1.0）,6
"247322523249807412",15056,"1000.00",2022-11-14 03:32:49,银信金（风擎1.0）,6
"247391339916955695",15161,"5000.00",2022-11-14 08:06:14,银信金（风擎1.0）,1
"247410523606487086",14845,"2000.00",2022-11-14 09:23:16,银信金（风擎1.0）,1
"247680896013045762",15248,"5000.00",2022-11-15 03:17:13,银信金（风擎1.0）,1
"247714825105444882",15292,"4500.00",2022-11-15 05:31:44,银信金（风擎1.0）,6
"248202242199523394",15553,"1000.00",2022-11-16 13:48:40,银信金（风擎1.0）,1
"248327629915164756",11953,"1000.00",2022-11-16 22:06:44,银信金（风擎1.0）,1
"248471298492207109",14762,"1000.00",2022-11-17 07:37:41,银信金（风擎1.0）,1
"248595844708831317",15056,"1000.00",2022-11-17 15:52:32,银信金（风擎1.0）,6
"248796597658456157",15813,"5000.00",2022-11-18 05:10:24,银信金（风擎1.0）,1
"248818608933834817",15011,"3000.00",2022-11-18 06:38:02,银信金（风擎1.0）,1
"248828727390244887",15835,"7000.00",2022-11-18 07:18:26,银信金（风擎1.0）,6
"248838519441723480",15843,"3000.00",2022-11-18 07:56:56,银信金（风擎1.0）,1
"248845737834713089",15644,"3000.00",2022-11-18 08:25:51,银信金（风擎1.0）,1
"249194554132140091",15958,"1000.00",2022-11-19 07:31:46,银信金（风擎1.0）,1
"249492564267372574",15958,"1000.00",2022-11-20 03:15:59,银信金（风擎1.0）,1
"249522398393667651",12559,"1000.00",2022-11-20 05:15:35,银信金（风擎1.0）,12
"249535577496621144",15958,"1000.00",2022-11-20 06:06:59,银信金（风擎1.0）,1
"249614504932020281",11402,"1000.00",2022-11-20 11:20:18,银信金（风擎1.0）,12
"249849421817319445",15217,"1500.00",2022-11-21 02:56:05,银信金（风擎1.0）,1
"249913177154916373",14276,"9500.00",2022-11-21 07:08:01,银信金（风擎1.0）,12
"249938811923075168",9353,"1900.00",2022-11-21 08:49:10,银信金（风擎1.0）,6
"249982458097963094",16167,"3000.00",2022-11-21 11:42:27,银信金,6
"250153714348855312",16415,"5000.00",2022-11-21 23:03:22,银信金（风擎1.0）,12
"250250799945486361",16566,"4000.00",2022-11-22 05:28:44,银信金（风擎1.0）,12
"250266871083962420",16641,"10000.00",2022-11-22 06:32:39,银信金【限1期】（风擎1.0）,1
"250275652538863646",15223,"6500.00",2022-11-22 07:07:56,银信金（风擎1.0）,6
"250305668400156674",16828,"5000.00",2022-11-22 09:07:16,银信金【限1期】（风擎1.0）,1
"250322852933406723",14762,"1000.00",2022-11-22 10:15:05,银信金（风擎1.0）,1
"250375279942439000",16986,"5000.00",2022-11-22 13:43:44,银信金（风擎1.0）,1
"250577774560022575",17112,"10000.00",2022-11-23 03:08:14,银信金（风擎1.0）,12
"250579438482362381",17108,"3000.00",2022-11-23 03:15:24,银信金（风擎1.0）,1
"250616912587919441",17245,"1000.00",2022-11-23 05:46:49,银信金（风擎1.0）,1
"250663588128231434",11629,"1000.00",2022-11-23 08:49:12,银信金（风擎1.0）,12
"250771546895945767",14383,"3000.00",2022-11-23 15:57:59,银信金（风擎1.0）,1
"250918426166562835",11703,"1000.00",2022-11-24 01:41:57,银信金（风擎1.0）,6
"250940462104449082",16058,"1000.00",2022-11-24 03:09:49,银信金（风擎1.0）,1
"250941609603108957",16691,"5000.00",2022-11-24 03:13:53,银信金【限1期】（风擎1.0）,1
"250960511578017874",12292,"7000.00",2022-11-24 04:29:47,银信金（风擎1.0）,12
"251020767993663513",17475,"1000.00",2022-11-24 08:28:20,银信金（风擎1.0）,1
"251025849254547491",17738,"6500.00",2022-11-24 08:48:32,银信金（风擎1.0）,6
"251037005813780516",17778,"1000.00",2022-11-24 09:33:02,银信金（风擎1.0）,1
"251102598101340207",17778,"1000.00",2022-11-24 13:53:32,银信金（风擎1.0）,1
"251126050401161260",17778,"1000.00",2022-11-24 15:26:33,银信金（风擎1.0）,1
"251319187199365180",17999,"3000.00",2022-11-25 04:14:15,银信金（风擎1.0）,12
"251395077992222803",18161,"3000.00",2022-11-25 09:15:44,银信金（风擎1.0）,1
"252023205726916668",16031,"5000.00",2022-11-27 02:51:51,银信金（风擎1.0）,1
"252031812946235432",12000,"1100.00",2022-11-27 03:25:53,银信金（风擎1.0）,1
"252071124790284290",18805,"3500.00",2022-11-27 06:02:35,银信金（风擎1.0）,1
"252079998687645747",15011,"3000.00",2022-11-27 06:37:21,银信金（风擎1.0）,1
"252175008359649295",18548,"5500.00",2022-11-27 12:54:49,银信金（风擎1.0）,6
"252175635974328358",18515,"2000.00",2022-11-27 12:57:24,银信金（风擎1.0）,1
"252227399935201349",18515,"2500.00",2022-11-27 16:24:32,银信金（风擎1.0）,1
"252242475891167250",18932,"5000.00",2022-11-27 17:23:04,银信金【限1期】（风擎1.0）,1
"252379115712286791",7357,"5000.00",2022-11-28 02:26:15,银信金,6
"252388497082683442",18988,"9500.00",2022-11-28 03:03:21,银信金（风擎1.0）,12
"252754542364594226",19440,"9500.00",2022-11-29 03:17:41,银信金（风擎1.0）,12
"252755612310573093",19435,"1000.00",2022-11-29 03:23:09,银信金（风擎1.0）,1
"252776865780076551",19481,"3000.00",2022-11-29 04:46:33,银信金（风擎1.0）,1
"252789818243813475",19520,"4000.00",2022-11-29 05:39:44,银信金【限1期】（风擎1.0）,1
"252797105154953221",19547,"3000.00",2022-11-29 06:06:48,银信金（风擎1.0）,1
"252815636986728461",18304,"3500.00",2022-11-29 07:20:43,银信金（风擎1.0）,1
"252841147712540710",11860,"1000.00",2022-11-29 09:01:58,银信金（风擎1.0）,1
"252843975164170326",16784,"1000.00",2022-11-29 09:13:35,银信金（风擎1.0）,1
"252844606327230538",17106,"4000.00",2022-11-29 09:15:52,银信金（风擎1.0）,1
"252846276788490279",18517,"3000.00",2022-11-29 09:22:28,银信金（风擎1.0）,1
"252871517162049620",12549,"3500.00",2022-11-29 11:02:46,银信金（风擎1.0）,1
"253080288505237596",19832,"5000.00",2022-11-30 00:52:25,银信金（风擎1.0）,12
"253090387642683479",16784,"1000.00",2022-11-30 01:32:25,银信金（风擎1.0）,1
"253135131085246468",19884,"3000.00",2022-11-30 04:30:17,银信金（风擎1.0）,1
"253139564938530816",16784,"1000.00",2022-11-30 04:47:41,银信金（风擎1.0）,1
"253139761294872617",18515,"2000.00",2022-11-30 04:48:25,银信金（风擎1.0）,1
"253146399678533697",19919,"3000.00",2022-11-30 05:14:53,银信金（风擎1.0）,1
"253160806420713540",8326,"1200.00",2022-11-30 06:12:05,银信金（风擎1.0）,6
"253216373742899277",20058,"10000.00",2022-11-30 09:52:52,银信金（风擎1.0）,12
"253347906625605650",11953,"1000.00",2022-11-30 18:35:30,银信金（风擎1.0）,1
"253421237320159263",6994,"1400.00",2022-11-30 23:27:02,银信金（风擎1.0）,6
"253538644764266578",20412,"6000.00",2022-12-01 07:13:58,银信金（风擎1.0）,1
"253543749530030085",20506,"3500.00",2022-12-01 07:34:05,银信金【限1期】（风擎1.0）,1
"253550918249877532",20502,"4000.00",2022-12-01 08:02:38,银信金【限1期】（风擎1.0）,1
"253569280908595240",19502,"5000.00",2022-12-01 09:16:01,银信金【限1期】（风擎1.0）,1
"253588081754640467",20805,"4000.00",2022-12-01 10:32:01,银信金【限1期】（风擎1.0）,1
"253623777479495760",20872,"3500.00",2022-12-01 12:51:55,银信金【限1期】（风擎1.0）,1
"253677796721823753",20979,"3500.00",2022-12-01 16:29:30,银信金（风擎1.0）,1
"253804378698420311",21013,"3500.00",2022-12-02 00:49:34,银信金【限1期】（风擎1.0）,1
"253822842163040262",17475,"1000.00",2022-12-02 02:02:47,银信金（风擎1.0）,1
"253840145915187239",15217,"1000.00",2022-12-02 03:11:31,银信金（风擎1.0）,1
"253860790371749915",19052,"1000.00",2022-12-02 04:33:42,银信金（风擎1.0）,6
"253907047085641765",11365,"1000.00",2022-12-02 10:18:02,银信金（风擎1.0）,1
"253935447850487896",20638,"6000.00",2022-12-02 09:31:27,银信金【限1期】（风擎1.0）,1
"253952968381042733",19642,"1000.00",2022-12-02 10:41:41,银信金（风擎1.0）,1
"254162364260290590",13325,"1000.00",2022-12-03 00:32:00,银信金（风擎1.0）,1
"254276904239108179",13574,"3000.00",2022-12-03 08:07:23,银信金（风擎1.0）,1
