dm_id_003,dm_id_005,dm_id_009,dm_summary_001,dm_summary_002,dm_summary_003,dm_summary_004,dm_summary_005,dm_summary_006,dm_summary_007,dm_summary_011,dm_summary_012,dm_summary_013,dm_summary_014,dm_summary_015,dm_summary_018,dm_summary_021,dm_summary_023,dm_summary_024,dm_summary_025,dm_creditdetails_001,dm_creditdetails_003,dm_creditdetails_004,dm_creditdetails_005,dm_creditdetails_006,dm_creditdetails_007,dm_creditdetails_009,dm_creditdetails_011,dm_creditdetails_012,dm_creditdetails_013,dm_creditdetails_029,dm_creditdetails_030,dm_creditdetails_031,dm_creditdetails_032,dm_creditdetails_034,dm_publicdetails_008,dm_publicdetails_009,dm_creditdetails_017,dm_repayment_1_001,dm_repayment_25_001,dm_repayment_2_001,dm_repayment_15_001,dm_creditdetails_028,dm_qc_sc_01,dm_qc_sc_02,dm_qc_sc_03,dm_qc_sc_04,dm_qc_sc_05,dm_ql_sc_01,dm_ql_sc_02,dm_ql_sc_03,dm_ql_sc_04,dm_ql_sc_05,dm_qdb_sc_01,dm_qdb_sc_02,dm_qdb_sc_03,dm_qdb_sc_04,dm_qdb_sc_05,dm_qc_so_01,dm_qc_so_02,dm_qc_so_03,dm_qc_so_04,dm_qc_so_05,dm_ql_so_01,dm_ql_so_02,dm_ql_so_03,dm_ql_so_04,dm_ql_so_05,dm_qdb_so_01,dm_qdb_so_02,dm_qdb_so_03,dm_qdb_so_04,dm_qdb_so_05,overdue,dm_creditdetails_007_numerator,dm_repayment_1_001_numerator,dm_repayment_25_001_numerator,dm_repayment_2_001_numerator,dm_repayment_15_001_numerator,fold
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
GZ,NONE,ZZ,0,0.0,0,6,9.963688555226884,9.69959500581403,10.303973619097128,9.058470422638056,8.240385115516334,0,0.0,0,7.824445930877619,0,0,0,6,0.0,7.609862200913554,8.5016733797582,7.528331766707247,7.565534315704291,3.0,0,0,9,5,0,0.0,0.0,0.0,7.444833273892193,0,0,0,0.0,0.0,0.0,0.0,0,2,2,4,6,7,3,4,5,5,5,0,0,0,0,0,2,2,4,5,6,3,4,5,5,5,0,0,0,0,0,0,1.0,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7,8.237743803890933,14,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.35,0.875,0.0,0,0,2,2,2,2,0,1,1,2,8,0,0,0,0,0,0,2,2,2,2,0,1,1,2,7,0,0,0,0,0,1,0.0,0,21,21,0,7.0
GZ,NONE,ZZ,1,5.8888779583328805,1,1,7.581209826196346,7.518064181233078,7.611347717403621,7.640603826393634,7.616283561580385,0,0.0,0,4.948759890378168,0,0,0,1,0.0,5.68697535633982,7.048386408721883,5.293304824724492,5.154446996128335,1.0,0,0,2,2,0,0.0,0.0,0.0,4.875197323201151,0,0,0,0.08333333333333333,0.0,0.0,0.2,0,2,3,3,3,10,1,2,4,8,20,0,0,0,0,0,2,3,3,3,7,1,2,3,6,15,0,0,0,0,0,0,0.0,2,0,0,12,1.0
ZZ,YH,GTJY,1,8.019941687677365,2,1,8.660600654710967,8.58316818033977,8.991064332188461,8.9947928972836,8.988570876215118,1,8.191740021277457,1,9.018089684104343,0,0,0,2,0.0,6.747586526829315,6.747586526829315,6.747586526829315,6.180016653652572,1.0,0,131,30,4,0,0.0,7.941295570906532,7.293697720601438,8.46821300919452,0,0,1,0.0,0.2,0.0,0.06666666666666667,0,3,3,4,4,4,3,3,6,11,19,0,0,0,0,0,3,3,4,4,4,3,3,5,6,6,0,0,0,0,0,0,0.0,0,12,0,4,5.0
ZZ,NONE,ZZ,0,0.0,0,2,8.543055850941965,8.286773231131251,9.113939597689829,8.707978826622321,8.010027528481734,0,0.0,0,7.919719760924575,0,0,0,3,0.0,8.057377488557991,8.057377488557991,8.057377488557991,5.267342562248606,1.0,0,0,11,5,0,0.0,0.0,0.0,7.719129840906732,0,0,0,0.0,0.0,0.0,0.0,0,1,1,2,3,4,1,2,4,7,11,0,0,0,0,0,1,1,2,3,3,1,2,3,4,6,0,0,0,0,0,0,0.0,0,0,0,0,2.0
ZZ,YH,ZZ,0,0.0,0,4,10.173934448966204,9.94515718770752,10.405201793433656,9.21542741102474,8.527341522468053,0,0.0,0,0.0,0,0,0,6,0.0,7.789040401657477,8.811652248147043,7.67275789664251,7.801227640775612,5.0,0,0,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,5,7,8,2,6,6,11,16,0,1,1,1,1,1,3,3,4,5,2,6,6,9,10,0,1,1,1,1,0,1.0,0,0,0,0,8.0
XX,YH,ZZ,1,3.713572066704308,1,1,0.0,5.017279836814924,7.606387389772652,7.62608275807238,7.616283561580385,1,11.51473382889413,3,7.983098940710892,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29,4,0,0.0,0.0,0.0,0.0,0,0,0,0.08333333333333333,0.11666666666666667,0.25,0.03333333333333333,0,1,1,1,1,2,0,0,1,8,19,0,0,0,0,2,1,1,1,1,2,0,0,1,2,6,0,0,0,0,1,0,0.0,2,7,6,2,2.0
DZ,YH,ZZ,1,7.266128779556451,1,6,11.574782268515333,11.499951668046466,12.067161091472354,10.828559615417621,9.213435576883485,0,0.0,0,6.878326468291325,0,0,0,10,0.0,9.286653054825347,10.685858244843748,8.951180966457603,9.196474686114545,6.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,2,2,2,2,3,0,1,1,1,1,0,1,1,1,1,2,2,2,2,3,0,1,1,1,1,0,1,1,1,1,0,1.0,1,0,0,1,3.0
GZ,NONE,ZY,6,5.602118820879701,1,3,0.0,0.0,8.996032669324372,8.519390774959724,0.0,0,0.0,0,3.9318256327243257,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.1,0,1,4,4,5,5,0,2,2,2,4,0,0,0,0,0,1,4,4,4,4,0,2,2,2,4,0,0,0,0,0,0,0.0,0,0,0,6,7.0
GZ,YH,ZZ,7,7.930565854233965,1,1,3.044522437723423,2.3978952727983707,0.0,0.0,0.0,5,6.78105762593618,5,0.0,0,0,0,1,3.1780538303479458,3.367295829986474,0.0,3.4657359027997265,0.0,1.0,1,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.9583333333333334,0.11666666666666667,0.0,0.9666666666666667,0,0,0,0,0,0,1,1,1,2,8,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,0,0,0,0,0,0,0.0,23,7,0,58,7.0
ZZ,NONE,ZZ,4,6.508769136971682,3,1,0.0,0.0,0.0,0.0,0.0,2,6.85751406254539,2,6.580639137284949,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,37,1,0,0.0,0.0,0.0,6.493753839851686,0,0,0,0.0,0.1,0.0,0.2833333333333333,0,0,1,1,1,1,3,8,9,15,15,0,0,0,0,0,0,1,1,1,1,3,7,8,12,12,0,0,0,0,0,1,0.0,0,6,0,17,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,4,4,4,0,2,2,2,2,0,0,0,0,0,0,3,4,4,4,0,2,2,2,2,0,0,0,0,0,0,,0,0,0,0,9.0
GZ,YH,GTJY,0,0.0,0,1,0.0,0.0,9.685393729854024,9.682903223616842,9.683526431913219,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,0,0,0,0,0,0,0.0,0,0,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,12,12,12,12,12,5,5,6,7,8,0,0,0,0,0,11,11,11,11,11,5,5,5,5,6,0,0,0,0,0,1,,0,0,0,0,6.0
GZ,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3,7.2868764117507,3,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.11666666666666667,0.0,0.0,0,0,0,0,0,1,0,0,1,2,2,0,0,1,1,1,0,0,0,0,1,0,0,1,2,2,0,0,1,1,1,0,0.0,0,7,0,0,6.0
GZ,YH,GR,0,0.0,0,1,7.95892649305011,7.9658927350845286,8.019941687677365,8.026496938945412,8.026496938945412,0,0.0,0,0.0,0,0,0,2,0.0,5.648974238161206,8.006700845440367,0.0,5.6503816979290855,1.0,0,0,3,1,0,0.0,0.0,0.0,5.739792912179234,0,0,0,0.0,0.0,0.0,0.0,0,2,2,3,3,3,0,2,2,2,3,0,0,0,0,0,2,2,2,2,2,0,2,2,2,3,0,0,0,0,0,0,1.0,0,0,0,0,1.0
QT,YH,ZZ,1,5.5254529391317835,1,5,11.21601426819998,11.201100961883556,11.226988535536838,10.240709508047887,8.875007486048396,0,0.0,0,7.327123292259293,0,0,0,16,0.0,8.711937268208748,10.468829770273567,7.950502434808851,8.873804133306882,5.0,0,0,5,3,0,0.0,0.0,0.0,7.201170883281678,0,0,0,0.0,0.0,0.0,0.016666666666666666,0,1,1,2,7,9,1,3,4,9,14,0,0,0,0,0,1,1,2,5,7,1,3,4,9,10,0,0,0,0,0,0,0.0,0,0,0,1,0.0
XX,YH,ZZ,1,4.875197323201151,1,6,11.583672796491703,11.603232239501322,11.627423109635082,10.64616272024527,7.611347717403621,0,0.0,0,7.039660349862076,0,0,0,7,0.0,9.464982590349763,9.913487387114461,9.399803036921504,9.161717193863803,5.0,0,0,6,2,0,0.0,0.0,0.0,7.074116816197362,0,0,0,0.041666666666666664,0.0,0.0,0.03333333333333333,0,0,1,1,11,13,1,2,4,13,14,0,0,0,3,3,0,1,1,9,10,1,2,4,9,10,0,0,0,2,2,0,0.0,1,0,0,2,0.0
GZ,YH,GTJY,1,2.3978952727983707,1,6,11.634089445452728,11.227387758388332,11.728206185086972,10.310318394272075,8.523374050491318,0,0.0,0,8.105005537547246,0,0,1,12,0.0,8.905308661189288,10.860920227741458,8.247743887225516,9.296206092952508,5.0,0,0,5,3,0,0.0,0.0,0.0,6.7464121285733745,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,4,4,6,8,11,2,5,6,10,21,0,0,1,1,2,4,4,6,8,8,2,5,6,9,16,0,0,1,1,1,0,3.0,1,0,0,1,3.0
ZZ,YH,ZZ,0,0.0,0,2,9.112837790614945,9.096163326913784,9.855399641729074,9.214431989879436,9.11063052782717,0,0.0,0,8.784315349902657,0,0,0,2,0.0,6.1092475827643655,9.10286651367095,0.0,6.80128303447162,1.0,0,0,22,7,0,0.0,0.0,0.0,9.283683766200392,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,2,11,0,1,3,10,20,0,0,1,2,3,1,1,1,2,8,0,1,3,7,13,0,0,1,1,2,0,1.0,0,0,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7.0
ZZ,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,6.673297967767654,1,5.771441123130016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0.0,6.792344427470809,0.0,0.0,0,0,0,0.0,0.016666666666666666,0.0,0.0,0,1,1,1,1,3,1,1,3,3,4,0,0,0,0,0,1,1,1,1,3,1,1,2,2,3,0,0,0,0,0,0,0.0,0,1,0,0,7.0
ZZ,YH,ZZ,0,0.0,0,3,10.63226728572478,10.300954090533025,11.104671471534129,10.555317824459362,8.119993827725105,1,6.710523109452428,1,7.840312983320164,0,0,0,4,0.0,9.027378610294805,9.64309634032025,8.927844826211702,8.13531764874116,2.0,0,0,21,3,0,0.0,0.0,0.0,8.724369949208368,0,0,0,0.0,0.016666666666666666,0.041666666666666664,0.0,0,5,5,5,5,5,0,1,1,2,4,0,0,0,0,0,5,5,5,5,5,0,1,1,1,2,0,0,0,0,0,0,0.0,0,1,1,0,8.0
DZ,YH,ZZ,0,0.0,0,2,9.078065332666364,9.309370895439137,9.620527646419676,9.11063052782717,8.706324840138741,0,0.0,0,8.926783114101351,0,0,0,2,0.0,7.903596289614301,8.707317560273212,7.755767170102998,6.457397401983236,2.0,0,0,3,3,0,0.0,0.0,0.0,7.333676395657684,0,0,0,0.0,0.0,0.0,0.0,0,0,2,2,3,3,0,3,6,6,9,0,1,2,4,5,0,2,2,3,3,0,2,5,5,7,0,1,1,1,1,0,1.0,0,0,0,0,2.0
GZ,YH,ZY,0,0.0,0,1,9.106201332235038,9.1248914101437,9.217415285648144,9.212438170058329,9.213435576883485,0,0.0,0,0.0,0,1,0,1,0.0,5.863631175598097,6.1463292576688975,5.82600010738045,6.764115828780526,1.0,0,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5.0
QT,YH,ZZ,0,0.0,0,6,11.885667636907328,11.960498140895073,11.91886379442484,10.820198196234971,8.859505484519133,0,0.0,0,6.478509642208569,0,0,0,9,0.0,9.630759771866158,10.657424047232336,9.408535277926427,9.495007905267093,6.0,0,0,5,3,0,0.0,0.0,0.0,7.147559271189454,0,0,0,0.0,0.0,0.0,0.0,0,1,2,2,2,4,0,1,3,6,6,0,0,0,0,0,1,2,2,2,4,0,1,3,6,6,0,0,0,0,0,0,2.0,0,0,0,0,4.0
DZ,YH,QYGL,0,0.0,0,10,12.327763590906423,12.014736579865035,12.235733384323584,11.082311765329093,8.026496938945412,1,3.713572066704308,1,8.24564690087386,0,0,0,24,0.0,9.40426106461349,12.201467056066164,0.0,10.025067814040897,8.0,0,91,2,2,0,0.0,7.80016307039296,7.259116128097101,0.0,0,0,1,0.0,0.016666666666666666,0.0,0.0,0,5,7,11,11,15,0,0,1,1,2,0,0,1,1,1,5,7,11,11,12,0,0,1,1,2,0,0,1,1,1,0,8.0,0,1,0,0,8.0
ZZ,YH,ZZ,0,0.0,0,5,0.0,6.478509642208569,11.617474651589642,11.019956131169735,3.4339872044851463,0,0.0,0,8.941283763647567,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,1,0,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0.0,0,0,0,0,4.0
ZZ,NONE,ZZ,0,0.0,0,3,0.0,0.0,10.240352569152035,9.618535084655214,8.533263371593732,0,0.0,0,8.279189777195004,0,0,0,7,0.0,6.395261598115449,6.395261598115449,6.395261598115449,0.0,1.0,0,47,2,2,0,0.0,0.0,7.359467638255621,0.0,0,0,1,0.0,0.0,0.0,0.0,0,0,1,1,3,4,0,0,0,4,4,0,0,0,1,1,0,1,1,3,3,0,0,0,4,4,0,0,0,1,1,0,0.0,0,0,0,0,2.0
XX,YH,ZY,0,0.0,0,2,10.4954598897216,10.092495041920655,10.645924772307156,10.493244497383538,8.701346403039162,0,0.0,0,7.099201743553092,0,0,0,2,0.0,5.267858159063328,10.591194964345709,0.0,8.192127650376644,2.0,0,0,8,3,0,0.0,0.0,0.0,6.311734809152915,0,0,0,0.0,0.0,0.0,0.0,0,2,3,3,3,3,10,10,10,12,12,0,0,0,0,0,2,3,3,3,3,10,10,10,11,11,0,0,0,0,0,0,2.0,0,0,0,0,8.0
GZ,YH,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,3,6,7,0,0,0,0,0,0,0,1,1,1,0,0,3,6,7,0,0,0,0,0,0,0.0,0,0,0,0,5.0
GZ,YH,GTJY,0,0.0,0,2,3.4339872044851463,2.3978952727983707,10.205109511721595,10.086267337660777,8.02322468471667,0,0.0,0,5.442417710521793,0,0,0,2,0.0,0.0,0.0,0.0,0.9932517730102833,0.0,0,0,3,1,0,0.0,0.0,0.0,6.154858094016418,0,0,0,0.0,0.0,0.0,0.0,0,2,2,2,3,3,0,1,1,1,2,0,0,0,0,0,2,2,2,2,2,0,1,1,1,2,0,0,0,0,0,0,0.0,0,0,0,0,6.0
GZ,YH,ZZ,0,0.0,0,1,9.919410113079943,8.740496729931813,10.129865866360268,10.128269760518846,10.128669025875903,0,0.0,0,9.338821533624722,0,0,0,1,0.0,5.153291594497779,8.142354276849835,0.0,7.6180545183596475,1.0,0,35,6,3,0,0.0,0.0,8.2482674474469,8.830689198760998,0,0,1,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,1,2,3,3,0,1,1,1,1,1,1,1,1,1,0,1,2,3,3,0,1,1,1,1,0,1.0,0,0,0,0,7.0
DZ,NONE,GWY,3,7.2868764117507,3,4,8.860924729719041,8.637816633739977,8.863757191604241,8.30671904320269,0.0,2,6.769641976852503,2,0.0,0,0,0,14,0.0,6.546785410760524,8.847647355711887,0.0,6.55250788703459,2.0,0,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.05,0.0,0.08333333333333333,0,0,4,6,6,6,0,1,1,1,5,0,0,0,0,0,0,4,6,6,6,0,1,1,1,3,0,0,0,0,0,0,2.0,0,3,0,5,8.0
XX,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,5.916202062607435,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1,0.0,0.0,0,0,5,5,6,6,5,8,9,12,16,0,0,0,0,0,0,4,4,4,4,5,7,7,8,11,0,0,0,0,0,0,0.0,0,6,0,0,7.0
QT,YH,ZZ,0,0.0,0,1,8.9947928972836,9.076923258535832,9.27995971385624,9.27995971385624,9.281823473598047,0,0.0,0,9.052633375946147,0,0,0,3,0.0,7.2485040723706105,8.152774052744075,7.069874128458572,6.5275192249197485,1.0,0,102,114,11,0,0.0,0.0,7.193685818395112,8.491054533806542,0,0,1,0.0,0.0,0.0,0.0,0,1,2,2,4,5,4,5,9,19,27,0,0,0,0,0,1,2,2,4,5,4,5,8,17,21,0,0,0,0,0,0,0.0,0,0,0,0,8.0
GZ,YH,QT,1,7.7102051944325325,1,3,9.995656440007505,10.116217065501464,9.653165488841426,9.262078567380597,0.0,1,11.607062229319112,1,9.419060402624668,1,1,0,13,0.0,7.22983877815125,9.018695487721343,6.784457062637643,7.651262818881031,2.0,0,46,17,2,1,0.0,0.0,0.0,0.0,0,0,1,0.08333333333333333,0.43333333333333335,0.9166666666666666,0.08333333333333333,0,1,4,8,12,18,0,2,5,11,20,0,0,0,0,0,1,3,5,6,7,0,2,4,7,12,0,0,0,0,0,0,1.0,2,26,22,5,7.0
BK,YH,ZZ,0,0.0,0,9,13.0112329142357,12.998546927252377,12.018241941212413,10.82059794839396,0.0,0,0.0,0,8.669227347271736,0,0,0,26,0.0,9.784140794903562,10.78999925792116,9.57366316988638,10.67596333970628,8.0,0,0,49,7,0,0.0,7.462214939768189,0.0,9.455714972131714,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,2,2,4,7,16,44,1,2,2,3,3,0,0,1,1,2,2,4,7,7,10,1,2,2,2,2,0,1.0,0,0,0,0,6.0
DZ,NONE,ZZ,0,0.0,0,3,10.046331696565609,10.076642221505265,10.088347551424729,9.799847777776368,8.02322468471667,1,7.687538766201629,1,8.73568594451502,0,0,0,4,0.0,7.663407664893479,7.945555428253489,7.6255950721324535,7.646640351215936,3.0,0,0,28,7,0,0.0,7.787796878181171,0.0,8.64135583403666,0,0,0,0.0,0.016666666666666666,0.0,0.0,0,0,1,2,6,7,7,9,15,19,22,0,0,0,0,0,0,1,2,6,7,7,8,12,14,17,0,0,0,0,0,0,0.0,0,1,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6.0
